timestamp,is_peak,import_rate,export_rate,baseline_import_kwh,baseline_cost,solar_only_import_kwh,solar_only_export_kwh,solar_only_net_kwh,solar_only_import_cost,solar_only_export_cost,solar_only_net_cost,battery_only_import_kwh,battery_only_import_cost,solar_battery_import_kwh,solar_battery_export_kwh,solar_battery_net_kwh,solar_battery_import_cost,solar_battery_export_cost,solar_battery_net_cost
2025-02-21 02:00:00,False,0.138,0.06,2.63,0.3629,2.63,0.0,2.63,0.3629,0.0,0.3629,2.63,0.3629,2.73,0.0,2.73,0.3767,0.0,0.3767
2025-02-21 03:00:00,False,0.138,0.06,2.606,0.3596,2.606,0.0,2.606,0.3596,0.0,0.3596,2.606,0.3596,2.824,0.0,2.824,0.3897,0.0,0.3897
2025-02-21 04:00:00,False,0.138,0.06,2.527,0.3487,2.527,0.0,2.527,0.3487,0.0,0.3487,2.527,0.3487,2.793,0.0,2.793,0.3854,0.0,0.3854
2025-02-21 05:00:00,False,0.138,0.06,2.565,0.354,2.565,0.0,2.565,0.354,0.0,0.354,2.565,0.354,2.747,0.0,2.747,0.3791,0.0,0.3791
2025-02-21 06:00:00,False,0.138,0.06,3.113,0.4296,3.089,0.0,3.089,0.4263,0.0,0.4263,3.113,0.4296,3.309,0.0,3.309,0.4566,0.0,0.4566
2025-02-21 07:00:00,False,0.138,0.06,2.717,0.3749,2.361,0.0,2.361,0.3258,0.0,0.3258,2.717,0.3749,3.053,0.0,3.053,0.4213,0.0,0.4213
2025-02-21 08:00:00,False,0.138,0.06,2.107,0.2908,1.226,0.0,1.226,0.1692,0.0,0.1692,2.107,0.2908,3.014,0.0,3.014,0.4159,0.0,0.4159
2025-02-21 09:00:00,False,0.138,0.06,1.098,0.1515,0.0,0.401,-0.401,0.0,0.0241,-0.0241,1.098,0.1515,2.641,0.0,2.641,0.3645,0.0,0.3645
2025-02-21 10:00:00,False,0.138,0.06,2.181,0.301,0.0,0.012,-0.012,0.0,0.0007,-0.0007,2.181,0.301,3.962,0.0,3.962,0.5468,0.0,0.5468
2025-02-21 11:00:00,False,0.138,0.06,1.109,0.153,0.0,1.972,-1.972,0.0,0.1183,-0.1183,1.109,0.153,3.59,0.0,3.59,0.4954,0.0,0.4954
2025-02-21 12:00:00,False,0.138,0.06,0.156,0.0215,0.0,3.212,-3.212,0.0,0.1927,-0.1927,0.156,0.0215,2.95,0.0,2.95,0.4071,0.0,0.4071
2025-02-21 13:00:00,False,0.138,0.06,2.781,0.3838,0.0,0.511,-0.511,0.0,0.0307,-0.0307,2.781,0.3838,4.101,0.0,4.101,0.5659,0.0,0.5659
2025-02-21 14:00:00,False,0.138,0.06,1.414,0.1951,0.0,0.662,-0.662,0.0,0.0397,-0.0397,1.414,0.1951,0.306,0.408,-0.102,0.0422,0.0245,0.0177
2025-02-21 15:00:00,False,0.138,0.06,2.186,0.3017,1.171,0.0,1.171,0.1616,0.0,0.1616,2.186,0.3017,1.425,0.0,1.425,0.1967,0.0,0.1967
2025-02-21 16:00:00,True,0.32,0.24,2.394,0.7661,2.082,0.0,2.082,0.6662,0.0,0.6662,0.023,0.0074,0.0,0.289,-0.289,0.0,0.0694,-0.0694
2025-02-21 17:00:00,True,0.32,0.24,3.029,0.9693,3.014,0.0,3.014,0.9645,0.0,0.9645,0.016,0.0051,0.017,0.016,0.001,0.0054,0.0038,0.0016
2025-02-21 18:00:00,True,0.32,0.24,3.245,1.0384,3.245,0.0,3.245,1.0384,0.0,1.0384,0.0,0.0,0.014,0.015,-0.001,0.0045,0.0036,0.0009
2025-02-21 19:00:00,True,0.32,0.24,2.607,0.8342,2.607,0.0,2.607,0.8342,0.0,0.8342,0.789,0.2525,0.811,0.004,0.807,0.2595,0.001,0.2585
2025-02-21 20:00:00,False,0.138,0.06,4.223,0.5828,4.223,0.0,4.223,0.5828,0.0,0.5828,4.223,0.5828,4.227,0.0,4.227,0.5833,0.0,0.5833
2025-02-21 21:00:00,False,0.138,0.06,5.942,0.82,5.942,0.0,5.942,0.82,0.0,0.82,5.942,0.82,5.944,0.0,5.944,0.8203,0.0,0.8203
2025-02-21 22:00:00,False,0.138,0.06,2.69,0.3712,2.69,0.0,2.69,0.3712,0.0,0.3712,2.69,0.3712,2.802,0.0,2.802,0.3867,0.0,0.3867
2025-02-21 23:00:00,False,0.138,0.06,2.919,0.4028,2.919,0.0,2.919,0.4028,0.0,0.4028,2.919,0.4028,3.099,0.0,3.099,0.4277,0.0,0.4277
2025-02-22 00:00:00,False,0.138,0.06,1.522,0.21,1.522,0.0,1.522,0.21,0.0,0.21,15.634,2.1575,1.704,0.0,1.704,0.2352,0.0,0.2352
2025-02-22 01:00:00,False,0.138,0.06,2.916,0.4024,2.916,0.0,2.916,0.4024,0.0,0.4024,2.915,0.4023,3.183,0.0,3.183,0.4393,0.0,0.4393
2025-02-22 02:00:00,False,0.138,0.06,2.968,0.4096,2.968,0.0,2.968,0.4096,0.0,0.4096,2.968,0.4096,3.236,0.0,3.236,0.4466,0.0,0.4466
2025-02-22 03:00:00,False,0.138,0.06,2.769,0.3821,2.769,0.0,2.769,0.3821,0.0,0.3821,2.769,0.3821,2.953,0.0,2.953,0.4075,0.0,0.4075
2025-02-22 04:00:00,False,0.138,0.06,2.816,0.3886,2.816,0.0,2.816,0.3886,0.0,0.3886,2.816,0.3886,3.036,0.0,3.036,0.419,0.0,0.419
2025-02-22 05:00:00,False,0.138,0.06,3.084,0.4256,3.084,0.0,3.084,0.4256,0.0,0.4256,3.084,0.4256,3.172,0.0,3.172,0.4377,0.0,0.4377
2025-02-22 06:00:00,False,0.138,0.06,3.349,0.4622,3.296,0.0,3.296,0.4548,0.0,0.4548,3.349,0.4622,3.586,0.0,3.586,0.4949,0.0,0.4949
2025-02-22 07:00:00,False,0.138,0.06,3.088,0.4261,2.665,0.0,2.665,0.3678,0.0,0.3678,3.088,0.4261,3.537,0.0,3.537,0.4881,0.0,0.4881
2025-02-22 08:00:00,False,0.138,0.06,2.43,0.3353,1.494,0.0,1.494,0.2062,0.0,0.2062,2.43,0.3353,3.424,0.0,3.424,0.4725,0.0,0.4725
2025-02-22 09:00:00,False,0.138,0.06,3.678,0.5076,2.249,0.0,2.249,0.3104,0.0,0.3104,3.678,0.5076,5.163,0.0,5.163,0.7125,0.0,0.7125
2025-02-22 10:00:00,False,0.138,0.06,1.656,0.2285,0.0,0.648,-0.648,0.0,0.0389,-0.0389,1.656,0.2285,3.568,0.0,3.568,0.4924,0.0,0.4924
2025-02-22 11:00:00,False,0.138,0.06,0.226,0.0312,0.0,3.182,-3.182,0.0,0.1909,-0.1909,0.226,0.0312,1.308,0.0,1.308,0.1805,0.0,0.1805
2025-02-22 12:00:00,False,0.138,0.06,0.0,0.0,0.0,3.545,-3.545,0.0,0.2127,-0.2127,0.0,0.0,1.702,0.0,1.702,0.2349,0.0,0.2349
2025-02-22 13:00:00,False,0.138,0.06,0.212,0.0293,0.0,3.168,-3.168,0.0,0.1901,-0.1901,0.212,0.0293,1.828,0.0,1.828,0.2523,0.0,0.2523
2025-02-22 14:00:00,False,0.138,0.06,0.773,0.1067,0.0,1.373,-1.373,0.0,0.0824,-0.0824,0.773,0.1067,0.558,0.291,0.267,0.077,0.0175,0.0595
2025-02-22 15:00:00,False,0.138,0.06,1.602,0.2211,0.558,0.0,0.558,0.077,0.0,0.077,1.602,0.2211,0.857,0.079,0.778,0.1183,0.0047,0.1136
2025-02-22 16:00:00,True,0.32,0.24,2.375,0.76,2.049,0.0,2.049,0.6557,0.0,0.6557,0.022,0.007,0.0,0.304,-0.304,0.0,0.073,-0.073
2025-02-22 17:00:00,True,0.32,0.24,3.019,0.9661,3.002,0.0,3.002,0.9606,0.0,0.9606,0.012,0.0038,0.007,0.012,-0.005,0.0022,0.0029,-0.0007
2025-02-22 18:00:00,True,0.32,0.24,1.726,0.5523,1.726,0.0,1.726,0.5523,0.0,0.5523,0.004,0.0013,0.01,0.006,0.004,0.0032,0.0014,0.0018
2025-02-22 19:00:00,True,0.32,0.24,2.939,0.9405,2.939,0.0,2.939,0.9405,0.0,0.9405,0.008,0.0026,0.016,0.008,0.008,0.0051,0.0019,0.0032
2025-02-22 20:00:00,False,0.138,0.06,4.578,0.6318,4.577,0.0,4.577,0.6316,0.0,0.6316,4.508,0.6221,4.525,0.0,4.525,0.6245,0.0,0.6245
2025-02-22 21:00:00,False,0.138,0.06,3.229,0.4456,3.229,0.0,3.229,0.4456,0.0,0.4456,3.229,0.4456,3.229,0.0,3.229,0.4456,0.0,0.4456
2025-02-22 22:00:00,False,0.138,0.06,2.003,0.2764,2.003,0.0,2.003,0.2764,0.0,0.2764,2.003,0.2764,2.005,0.0,2.005,0.2767,0.0,0.2767
2025-02-22 23:00:00,False,0.138,0.06,1.683,0.2323,1.683,0.0,1.683,0.2323,0.0,0.2323,1.683,0.2323,1.683,0.0,1.683,0.2323,0.0,0.2323
2025-02-23 00:00:00,False,0.138,0.06,2.665,0.3678,2.665,0.0,2.665,0.3678,0.0,0.3678,16.261,2.244,2.667,0.0,2.667,0.368,0.0,0.368
2025-02-23 01:00:00,False,0.138,0.06,2.566,0.3541,2.566,0.0,2.566,0.3541,0.0,0.3541,2.566,0.3541,2.58,0.0,2.58,0.356,0.0,0.356
2025-02-23 02:00:00,False,0.138,0.06,2.447,0.3377,2.447,0.0,2.447,0.3377,0.0,0.3377,2.447,0.3377,2.475,0.0,2.475,0.3416,0.0,0.3416
2025-02-23 03:00:00,False,0.138,0.06,2.504,0.3456,2.504,0.0,2.504,0.3456,0.0,0.3456,2.504,0.3456,2.52,0.0,2.52,0.3478,0.0,0.3478
2025-02-23 04:00:00,False,0.138,0.06,2.541,0.3507,2.541,0.0,2.541,0.3507,0.0,0.3507,2.541,0.3507,2.561,0.0,2.561,0.3534,0.0,0.3534
2025-02-23 05:00:00,False,0.138,0.06,2.479,0.3421,2.479,0.0,2.479,0.3421,0.0,0.3421,2.479,0.3421,2.495,0.0,2.495,0.3443,0.0,0.3443
2025-02-23 06:00:00,False,0.138,0.06,2.275,0.314,2.245,0.0,2.245,0.3098,0.0,0.3098,2.275,0.314,2.299,0.0,2.299,0.3173,0.0,0.3173
2025-02-23 07:00:00,False,0.138,0.06,2.852,0.3936,2.466,0.0,2.466,0.3403,0.0,0.3403,2.852,0.3936,3.268,0.0,3.268,0.451,0.0,0.451
2025-02-23 08:00:00,False,0.138,0.06,2.042,0.2818,1.029,0.0,1.029,0.142,0.0,0.142,2.042,0.2818,3.089,0.0,3.089,0.4263,0.0,0.4263
2025-02-23 09:00:00,False,0.138,0.06,2.754,0.3801,1.084,0.0,1.084,0.1496,0.0,0.1496,2.754,0.3801,4.452,0.0,4.452,0.6144,0.0,0.6144
2025-02-23 10:00:00,False,0.138,0.06,0.535,0.0738,0.0,2.143,-2.143,0.0,0.1286,-0.1286,0.535,0.0738,3.147,0.0,3.147,0.4343,0.0,0.4343
2025-02-23 11:00:00,False,0.138,0.06,0.0,0.0,0.0,3.365,-3.365,0.0,0.2019,-0.2019,0.0,0.0,2.364,0.0,2.364,0.3262,0.0,0.3262
2025-02-23 12:00:00,False,0.138,0.06,0.0,0.0,0.0,3.771,-3.771,0.0,0.2263,-0.2263,0.0,0.0,2.117,0.015,2.102,0.2921,0.0009,0.2912
2025-02-23 13:00:00,False,0.138,0.06,0.561,0.0774,0.0,2.092,-2.092,0.0,0.1255,-0.1255,0.561,0.0774,0.289,1.123,-0.834,0.0399,0.0674,-0.0275
2025-02-23 14:00:00,False,0.138,0.06,1.18,0.1628,0.0,0.612,-0.612,0.0,0.0367,-0.0367,1.18,0.1628,0.035,0.425,-0.39,0.0048,0.0255,-0.0207
2025-02-23 15:00:00,False,0.138,0.06,1.128,0.1557,0.0,0.23,-0.23,0.0,0.0138,-0.0138,1.128,0.1557,0.295,0.301,-0.006,0.0407,0.0181,0.0226
2025-02-23 16:00:00,True,0.32,0.24,2.177,0.6966,1.812,0.0,1.812,0.5798,0.0,0.5798,0.024,0.0077,0.0,0.341,-0.341,0.0,0.0818,-0.0818
2025-02-23 17:00:00,True,0.32,0.24,1.891,0.6051,1.881,0.0,1.881,0.6019,0.0,0.6019,0.0,0.0,0.011,0.024,-0.013,0.0035,0.0058,-0.0023
2025-02-23 18:00:00,True,0.32,0.24,1.79,0.5728,1.79,0.0,1.79,0.5728,0.0,0.5728,0.014,0.0045,0.014,0.0,0.014,0.0045,0.0,0.0045
2025-02-23 19:00:00,True,0.32,0.24,2.522,0.807,2.522,0.0,2.522,0.807,0.0,0.807,0.009,0.0029,0.012,0.003,0.009,0.0038,0.0007,0.0031
2025-02-23 20:00:00,False,0.138,0.06,3.525,0.4865,3.525,0.0,3.525,0.4865,0.0,0.4865,3.444,0.4753,3.472,0.0,3.472,0.4791,0.0,0.4791
2025-02-23 21:00:00,False,0.138,0.06,3.045,0.4202,3.045,0.0,3.045,0.4202,0.0,0.4202,3.045,0.4202,3.045,0.0,3.045,0.4202,0.0,0.4202
2025-02-23 22:00:00,False,0.138,0.06,1.515,0.2091,1.515,0.0,1.515,0.2091,0.0,0.2091,1.515,0.2091,1.531,0.0,1.531,0.2113,0.0,0.2113
2025-02-23 23:00:00,False,0.138,0.06,2.16,0.2981,2.16,0.0,2.16,0.2981,0.0,0.2981,2.16,0.2981,2.168,0.0,2.168,0.2992,0.0,0.2992
2025-02-24 00:00:00,False,0.138,0.06,2.158,0.2978,2.158,0.0,2.158,0.2978,0.0,0.2978,13.754,1.8981,2.17,0.0,2.17,0.2995,0.0,0.2995
2025-02-24 01:00:00,False,0.138,0.06,2.411,0.3327,2.411,0.0,2.411,0.3327,0.0,0.3327,2.411,0.3327,2.427,0.0,2.427,0.3349,0.0,0.3349
2025-02-24 02:00:00,False,0.138,0.06,2.543,0.3509,2.543,0.0,2.543,0.3509,0.0,0.3509,2.543,0.3509,2.569,0.0,2.569,0.3545,0.0,0.3545
2025-02-24 03:00:00,False,0.138,0.06,2.322,0.3204,2.322,0.0,2.322,0.3204,0.0,0.3204,2.322,0.3204,2.344,0.0,2.344,0.3235,0.0,0.3235
2025-02-24 04:00:00,False,0.138,0.06,2.413,0.333,2.413,0.0,2.413,0.333,0.0,0.333,2.413,0.333,2.441,0.0,2.441,0.3369,0.0,0.3369
2025-02-24 05:00:00,False,0.138,0.06,2.507,0.346,2.507,0.0,2.507,0.346,0.0,0.346,2.507,0.346,2.523,0.0,2.523,0.3482,0.0,0.3482
2025-02-24 06:00:00,False,0.138,0.06,2.498,0.3447,2.482,0.0,2.482,0.3425,0.0,0.3425,2.498,0.3447,2.514,0.0,2.514,0.3469,0.0,0.3469
2025-02-24 07:00:00,False,0.138,0.06,2.556,0.3527,2.065,0.0,2.065,0.285,0.0,0.285,2.556,0.3527,3.053,0.0,3.053,0.4213,0.0,0.4213
2025-02-24 08:00:00,False,0.138,0.06,1.654,0.2283,0.689,0.0,0.689,0.0951,0.0,0.0951,1.654,0.2283,2.657,0.0,2.657,0.3667,0.0,0.3667
2025-02-24 09:00:00,False,0.138,0.06,5.283,0.7291,3.529,0.0,3.529,0.487,0.0,0.487,5.283,0.7291,7.053,0.0,7.053,0.9733,0.0,0.9733
2025-02-24 10:00:00,False,0.138,0.06,0.234,0.0323,0.0,2.688,-2.688,0.0,0.1613,-0.1613,0.234,0.0323,3.2,0.0,3.2,0.4416,0.0,0.4416
2025-02-24 11:00:00,False,0.138,0.06,0.0,0.0,0.0,3.761,-3.761,0.0,0.2257,-0.2257,0.0,0.0,1.097,0.0,1.097,0.1514,0.0,0.1514
2025-02-24 12:00:00,False,0.138,0.06,1.017,0.1403,0.0,3.08,-3.08,0.0,0.1848,-0.1848,1.017,0.1403,0.347,0.715,-0.368,0.0479,0.0429,0.005
2025-02-24 13:00:00,False,0.138,0.06,2.093,0.2888,0.0,0.568,-0.568,0.0,0.0341,-0.0341,2.093,0.2888,0.074,0.406,-0.332,0.0102,0.0244,-0.0142
2025-02-24 14:00:00,False,0.138,0.06,1.75,0.2415,0.0,0.44,-0.44,0.0,0.0264,-0.0264,1.75,0.2415,0.057,0.339,-0.282,0.0079,0.0203,-0.0124
2025-02-24 15:00:00,False,0.138,0.06,1.406,0.194,0.052,0.0,0.052,0.0072,0.0,0.0072,1.406,0.194,0.476,0.24,0.236,0.0657,0.0144,0.0513
2025-02-24 16:00:00,True,0.32,0.24,1.785,0.5712,1.281,0.0,1.281,0.4099,0.0,0.4099,0.018,0.0058,0.0,0.486,-0.486,0.0,0.1166,-0.1166
2025-02-24 17:00:00,True,0.32,0.24,2.274,0.7277,2.251,0.0,2.251,0.7203,0.0,0.7203,0.006,0.0019,0.005,0.022,-0.017,0.0016,0.0053,-0.0037
2025-02-24 18:00:00,True,0.32,0.24,1.741,0.5571,1.741,0.0,1.741,0.5571,0.0,0.5571,0.021,0.0067,0.021,0.0,0.021,0.0067,0.0,0.0067
2025-02-24 19:00:00,True,0.32,0.24,1.658,0.5306,1.658,0.0,1.658,0.5306,0.0,0.5306,0.021,0.0067,0.022,0.001,0.021,0.007,0.0002,0.0068
2025-02-24 20:00:00,False,0.138,0.06,3.735,0.5154,3.735,0.0,3.735,0.5154,0.0,0.5154,3.654,0.5043,3.682,0.0,3.682,0.5081,0.0,0.5081
2025-02-24 21:00:00,False,0.138,0.06,1.678,0.2316,1.678,0.0,1.678,0.2316,0.0,0.2316,1.678,0.2316,1.686,0.0,1.686,0.2327,0.0,0.2327
2025-02-24 22:00:00,False,0.138,0.06,2.114,0.2917,2.114,0.0,2.114,0.2917,0.0,0.2917,2.114,0.2917,2.114,0.0,2.114,0.2917,0.0,0.2917
2025-02-24 23:00:00,False,0.138,0.06,1.634,0.2255,1.634,0.0,1.634,0.2255,0.0,0.2255,1.634,0.2255,1.648,0.0,1.648,0.2274,0.0,0.2274
2025-02-25 00:00:00,False,0.138,0.06,0.967,0.1334,0.967,0.0,0.967,0.1334,0.0,0.1334,11.439,1.5786,0.989,0.0,0.989,0.1365,0.0,0.1365
2025-02-25 01:00:00,False,0.138,0.06,1.125,0.1552,1.125,0.0,1.125,0.1552,0.0,0.1552,1.125,0.1552,1.145,0.0,1.145,0.158,0.0,0.158
2025-02-25 02:00:00,False,0.138,0.06,2.089,0.2883,2.089,0.0,2.089,0.2883,0.0,0.2883,2.089,0.2883,2.113,0.0,2.113,0.2916,0.0,0.2916
2025-02-25 03:00:00,False,0.138,0.06,2.243,0.3095,2.243,0.0,2.243,0.3095,0.0,0.3095,2.243,0.3095,2.263,0.0,2.263,0.3123,0.0,0.3123
2025-02-25 04:00:00,False,0.138,0.06,2.266,0.3127,2.266,0.0,2.266,0.3127,0.0,0.3127,2.266,0.3127,2.298,0.0,2.298,0.3171,0.0,0.3171
2025-02-25 05:00:00,False,0.138,0.06,2.296,0.3168,2.296,0.0,2.296,0.3168,0.0,0.3168,2.296,0.3168,2.324,0.0,2.324,0.3207,0.0,0.3207
2025-02-25 06:00:00,False,0.138,0.06,2.389,0.3297,2.362,0.0,2.362,0.326,0.0,0.326,2.389,0.3297,2.412,0.0,2.412,0.3329,0.0,0.3329
2025-02-25 07:00:00,False,0.138,0.06,1.752,0.2418,1.133,0.0,1.133,0.1564,0.0,0.1564,1.752,0.2418,2.363,0.0,2.363,0.3261,0.0,0.3261
2025-02-25 08:00:00,False,0.138,0.06,0.775,0.107,0.0,0.142,-0.142,0.0,0.0085,-0.0085,0.775,0.107,1.72,0.0,1.72,0.2374,0.0,0.2374
2025-02-25 09:00:00,False,0.138,0.06,1.923,0.2654,0.359,0.0,0.359,0.0495,0.0,0.0495,1.923,0.2654,3.523,0.0,3.523,0.4862,0.0,0.4862
2025-02-25 10:00:00,False,0.138,0.06,0.333,0.046,0.0,1.834,-1.834,0.0,0.11,-0.11,0.333,0.046,2.544,0.0,2.544,0.3511,0.0,0.3511
2025-02-25 11:00:00,False,0.138,0.06,0.0,0.0,0.0,4.013,-4.013,0.0,0.2408,-0.2408,0.0,0.0,1.823,0.0,1.823,0.2516,0.0,0.2516
2025-02-25 12:00:00,False,0.138,0.06,0.822,0.1134,0.0,1.805,-1.805,0.0,0.1083,-0.1083,0.822,0.1134,0.525,0.248,0.277,0.0725,0.0149,0.0576
2025-02-25 13:00:00,False,0.138,0.06,1.165,0.1608,0.0,2.043,-2.043,0.0,0.1226,-0.1226,1.165,0.1608,0.0,1.813,-1.813,0.0,0.1088,-0.1088
2025-02-25 14:00:00,False,0.138,0.06,2.029,0.28,0.0,0.294,-0.294,0.0,0.0176,-0.0176,2.029,0.28,0.335,0.435,-0.1,0.0462,0.0261,0.0201
2025-02-25 15:00:00,False,0.138,0.06,0.658,0.0908,0.0,0.62,-0.62,0.0,0.0372,-0.0372,0.658,0.0908,0.0,0.462,-0.462,0.0,0.0277,-0.0277
2025-02-25 16:00:00,True,0.32,0.24,1.839,0.5885,1.231,0.0,1.231,0.3939,0.0,0.3939,0.021,0.0067,0.0,0.587,-0.587,0.0,0.1409,-0.1409
2025-02-25 17:00:00,True,0.32,0.24,1.469,0.4701,1.423,0.0,1.423,0.4554,0.0,0.4554,0.009,0.0029,0.003,0.04,-0.037,0.001,0.0096,-0.0086
2025-02-25 18:00:00,True,0.32,0.24,1.678,0.537,1.678,0.0,1.678,0.537,0.0,0.537,0.015,0.0048,0.017,0.002,0.015,0.0054,0.0005,0.0049
2025-02-25 19:00:00,True,0.32,0.24,1.144,0.3661,1.144,0.0,1.144,0.3661,0.0,0.3661,0.013,0.0042,0.013,0.0,0.013,0.0042,0.0,0.0042
2025-02-25 20:00:00,False,0.138,0.06,2.145,0.296,2.145,0.0,2.145,0.296,0.0,0.296,2.127,0.2935,2.145,0.0,2.145,0.296,0.0,0.296
2025-02-25 21:00:00,False,0.138,0.06,3.75,0.5175,3.749,0.0,3.749,0.5174,0.0,0.5174,3.75,0.5175,3.749,0.0,3.749,0.5174,0.0,0.5174
2025-02-25 22:00:00,False,0.138,0.06,1.301,0.1795,1.301,0.0,1.301,0.1795,0.0,0.1795,1.301,0.1795,1.311,0.0,1.311,0.1809,0.0,0.1809
2025-02-25 23:00:00,False,0.138,0.06,1.181,0.163,1.181,0.0,1.181,0.163,0.0,0.163,1.181,0.163,1.185,0.0,1.185,0.1635,0.0,0.1635
2025-02-26 00:00:00,False,0.138,0.06,0.918,0.1267,0.918,0.0,0.918,0.1267,0.0,0.1267,9.806,1.3532,0.922,0.0,0.922,0.1272,0.0,0.1272
2025-02-26 01:00:00,False,0.138,0.06,1.577,0.2176,1.577,0.0,1.577,0.2176,0.0,0.2176,1.577,0.2176,1.597,0.0,1.597,0.2204,0.0,0.2204
2025-02-26 02:00:00,False,0.138,0.06,1.07,0.1477,1.07,0.0,1.07,0.1477,0.0,0.1477,1.07,0.1477,1.088,0.0,1.088,0.1501,0.0,0.1501
2025-02-26 03:00:00,False,0.138,0.06,1.854,0.2559,1.854,0.0,1.854,0.2559,0.0,0.2559,1.854,0.2559,1.872,0.0,1.872,0.2583,0.0,0.2583
2025-02-26 04:00:00,False,0.138,0.06,2.072,0.2859,2.072,0.0,2.072,0.2859,0.0,0.2859,2.072,0.2859,2.098,0.0,2.098,0.2895,0.0,0.2895
2025-02-26 05:00:00,False,0.138,0.06,2.455,0.3388,2.455,0.0,2.455,0.3388,0.0,0.3388,2.455,0.3388,2.471,0.0,2.471,0.341,0.0,0.341
2025-02-26 06:00:00,False,0.138,0.06,2.308,0.3185,2.202,0.0,2.202,0.3039,0.0,0.3039,2.308,0.3185,2.402,0.0,2.402,0.3315,0.0,0.3315
2025-02-26 07:00:00,False,0.138,0.06,1.473,0.2033,0.635,0.0,0.635,0.0876,0.0,0.0876,1.473,0.2033,2.351,0.0,2.351,0.3244,0.0,0.3244
2025-02-26 08:00:00,False,0.138,0.06,0.959,0.1323,0.0,0.662,-0.662,0.0,0.0397,-0.0397,0.959,0.1323,2.614,0.0,2.614,0.3607,0.0,0.3607
2025-02-26 09:00:00,False,0.138,0.06,1.759,0.2427,0.0,1.066,-1.066,0.0,0.064,-0.064,1.759,0.2427,4.64,0.0,4.64,0.6403,0.0,0.6403
2025-02-26 10:00:00,False,0.138,0.06,0.0,0.0,0.0,4.264,-4.264,0.0,0.2558,-0.2558,0.0,0.0,0.689,0.555,0.134,0.0951,0.0333,0.0618
2025-02-26 11:00:00,False,0.138,0.06,1.54,0.2125,0.0,0.746,-0.746,0.0,0.0448,-0.0448,1.54,0.2125,0.0,0.462,-0.462,0.0,0.0277,-0.0277
2025-02-26 12:00:00,False,0.138,0.06,1.898,0.2619,0.0,2.792,-2.792,0.0,0.1675,-0.1675,1.898,0.2619,0.0,2.59,-2.59,0.0,0.1554,-0.1554
2025-02-26 13:00:00,False,0.138,0.06,0.607,0.0838,0.0,3.385,-3.385,0.0,0.2031,-0.2031,0.607,0.0838,0.0,3.261,-3.261,0.0,0.1957,-0.1957
2025-02-26 14:00:00,False,0.138,0.06,1.523,0.2102,0.0,1.348,-1.348,0.0,0.0809,-0.0809,1.523,0.2102,0.0,1.204,-1.204,0.0,0.0722,-0.0722
2025-02-26 15:00:00,False,0.138,0.06,1.344,0.1855,0.0,0.039,-0.039,0.0,0.0023,-0.0023,1.344,0.1855,0.367,0.27,0.097,0.0506,0.0162,0.0344
2025-02-26 16:00:00,True,0.32,0.24,1.068,0.3418,0.587,0.0,0.587,0.1878,0.0,0.1878,0.013,0.0042,0.0,0.468,-0.468,0.0,0.1123,-0.1123
2025-02-26 17:00:00,True,0.32,0.24,1.38,0.4416,1.328,0.0,1.328,0.425,0.0,0.425,0.015,0.0048,0.016,0.053,-0.037,0.0051,0.0127,-0.0076
2025-02-26 18:00:00,True,0.32,0.24,0.969,0.3101,0.969,0.0,0.969,0.3101,0.0,0.3101,0.006,0.0019,0.02,0.014,0.006,0.0064,0.0034,0.003
2025-02-26 19:00:00,True,0.32,0.24,1.794,0.5741,1.794,0.0,1.794,0.5741,0.0,0.5741,0.019,0.0061,0.02,0.001,0.019,0.0064,0.0002,0.0062
2025-02-26 20:00:00,False,0.138,0.06,2.588,0.3571,2.588,0.0,2.588,0.3571,0.0,0.3571,0.0,0.0,0.002,0.016,-0.014,0.0003,0.001,-0.0007
2025-02-26 21:00:00,False,0.138,0.06,2.602,0.3591,2.602,0.0,2.602,0.3591,0.0,0.3591,0.0,0.0,0.005,0.015,-0.01,0.0007,0.0009,-0.0002
2025-02-26 22:00:00,False,0.138,0.06,1.773,0.2447,1.773,0.0,1.773,0.2447,0.0,0.2447,0.07,0.0097,0.089,0.011,0.078,0.0123,0.0007,0.0116
2025-02-26 23:00:00,False,0.138,0.06,0.842,0.1162,0.842,0.0,0.842,0.1162,0.0,0.1162,0.842,0.1162,0.866,0.0,0.866,0.1195,0.0,0.1195
2025-02-27 00:00:00,False,0.138,0.06,1.521,0.2099,1.521,0.0,1.521,0.2099,0.0,0.2099,17.445,2.4074,1.521,0.0,1.521,0.2099,0.0,0.2099
2025-02-27 01:00:00,False,0.138,0.06,1.076,0.1485,1.076,0.0,1.076,0.1485,0.0,0.1485,1.076,0.1485,1.092,0.0,1.092,0.1507,0.0,0.1507
2025-02-27 02:00:00,False,0.138,0.06,1.465,0.2022,1.465,0.0,1.465,0.2022,0.0,0.2022,1.465,0.2022,1.497,0.0,1.497,0.2066,0.0,0.2066
2025-02-27 03:00:00,False,0.138,0.06,1.5,0.207,1.5,0.0,1.5,0.207,0.0,0.207,1.5,0.207,1.522,0.0,1.522,0.21,0.0,0.21
2025-02-27 04:00:00,False,0.138,0.06,2.267,0.3128,2.267,0.0,2.267,0.3128,0.0,0.3128,2.267,0.3128,2.283,0.0,2.283,0.3151,0.0,0.3151
